,Unnamed: 0,uniq move10,uniq move11,uniq move12,uniq move13,uniq move14,uniq move15,uniq move16,uniq move17,uniq move18,uniq move19,uniq move20,uniq move21,uniq move22,uniq move23,uniq move24,uniq move25,uniq move26,uniq move27,uniq move28,uniq move29,uniq move30,uniq move31,uniq move32,uniq move33,uniq move34,uniq move35,uniq move36,uniq move37,uniq move38,uniq move39,uniq move40,uniq move41,uniq move42,uniq move43,uniq move44,uniq move45,uniq move46,uniq move47,uniq move48,uniq move10_score,uniq move10_bestmove,uniq move11_score,uniq move11_bestmove,uniq move12_score,uniq move12_bestmove,uniq move13_score,uniq move13_bestmove,uniq move14_score,uniq move14_bestmove,uniq move15_score,uniq move15_bestmove,uniq move16_score,uniq move16_bestmove,uniq move17_score,uniq move17_bestmove,uniq move18_score,uniq move18_bestmove,uniq move19_score,uniq move19_bestmove,uniq move20_score,uniq move20_bestmove,uniq move21_score,uniq move21_bestmove,uniq move22_score,uniq move22_bestmove,uniq move23_score,uniq move23_bestmove,uniq move24_score,uniq move24_bestmove,uniq move25_score,uniq move25_bestmove,uniq move26_score,uniq move26_bestmove,uniq move27_score,uniq move27_bestmove,uniq move28_score,uniq move28_bestmove,uniq move29_score,uniq move29_bestmove,uniq move30_score,uniq move30_bestmove,uniq move31_score,uniq move31_bestmove,uniq move32_score,uniq move32_bestmove,uniq move33_score,uniq move33_bestmove,uniq move34_score,uniq move34_bestmove,uniq move35_score,uniq move35_bestmove,uniq move36_score,uniq move36_bestmove,uniq move37_score,uniq move37_bestmove,uniq move38_score,uniq move38_bestmove,uniq move39_score,uniq move39_bestmove,uniq move40_score,uniq move40_bestmove,uniq move41_score,uniq move41_bestmove,uniq move42_score,uniq move42_bestmove,uniq move43_score,uniq move43_bestmove,uniq move44_score,uniq move44_bestmove,uniq move45_score,uniq move45_bestmove,uniq move46_score,uniq move46_bestmove,uniq move47_score,uniq move47_bestmove,uniq move48_score,uniq move48_bestmove
0,64,e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 d2d3 e4f6 c1g5 d7d5 ,e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 d2d3 e4f6 c1g5 d7d5 c4b3 ,e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 d2d3 e4f6 c1g5 d7d5 c4b3 h7h6 ,e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 d2d3 e4f6 c1g5 d7d5 c4b3 h7h6 g5f6 ,e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 d2d3 e4f6 c1g5 d7d5 c4b3 h7h6 g5f6 g7f6 ,e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 d2d3 e4f6 c1g5 d7d5 c4b3 h7h6 g5f6 g7f6 e1g1 ,e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 d2d3 e4f6 c1g5 d7d5 c4b3 h7h6 g5f6 g7f6 e1g1 h8g8 ,e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 d2d3 e4f6 c1g5 d7d5 c4b3 h7h6 g5f6 g7f6 e1g1 h8g8 g2g3 ,e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 d2d3 e4f6 c1g5 d7d5 c4b3 h7h6 g5f6 g7f6 e1g1 h8g8 g2g3 c8g4 ,e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 d2d3 e4f6 c1g5 d7d5 c4b3 h7h6 g5f6 g7f6 e1g1 h8g8 g2g3 c8g4 b1c3 ,e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 d2d3 e4f6 c1g5 d7d5 c4b3 h7h6 g5f6 g7f6 e1g1 h8g8 g2g3 c8g4 b1c3 c7c6 ,e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 d2d3 e4f6 c1g5 d7d5 c4b3 h7h6 g5f6 g7f6 e1g1 h8g8 g2g3 c8g4 b1c3 c7c6 f1e1 ,e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 d2d3 e4f6 c1g5 d7d5 c4b3 h7h6 g5f6 g7f6 e1g1 h8g8 g2g3 c8g4 b1c3 c7c6 f1e1 b8d7 ,c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 d2d4 e5d4 f3d4 f8b4 d4c6 b7c6 d1d4 e8g8 e2e3 c6c5 d4h4 d7d5 c1d2 d5d4 e3d4 f8e8 f1e2 ,e2e4 e7e5 g1f3 d7d6 d2d4 e5d4 f3d4 f8e7 f1c4 e7f6 b1c3 g8e7 e1g1 e8g8 f2f4 c8e6 c4e6 f7e6 d4e6 d8d7 e6f8 g8f8 e4e5 d6e5 ,e2e4 e7e5 g1f3 d7d6 d2d4 e5d4 f3d4 f8e7 f1c4 e7f6 b1c3 g8e7 e1g1 e8g8 f2f4 c8e6 c4e6 f7e6 d4e6 d8d7 e6f8 g8f8 e4e5 d6e5 d1d7 ,e2e4 c7c5 f1e2 d7d6 b1c3 a7a6 d2d3 b8c6 c1e3 e7e6 d1d2 f8e7 e4e5 c6e5 d3d4 e5g4 g1f3 g4e3 d2e3 c5d4 e3f4 d4c3 b2b3 g8f6 f3g5 e8g8 ,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 d4b5 a7a6 b5c3 e7e6 b1a3 b8c6 a3c4 b7b5 c4e3 c8b7 f1d3 c6e5 f2f3 d8b6 e3g4 f6g4 f3g4 h7h5 g4g5 ,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 d4b5 a7a6 b5c3 e7e6 b1a3 b8c6 a3c4 b7b5 c4e3 c8b7 f1d3 c6e5 f2f3 d8b6 e3g4 f6g4 f3g4 h7h5 g4g5 e5g4 ,c2c4 e7e5 g2g3 b8c6 f1g2 g8f6 b1c3 f8c5 e2e3 d7d6 g1e2 c8e6 e1g1 d6d5 c4d5 f6d5 a2a4 d8d7 f1e1 e8c8 e3e4 e6h3 g2h1 d5f6 d2d3 f6g4 c1e3 g4e3 f2e3 ,c2c4 e7e5 g2g3 f8c5 f1g2 b8c6 b1c3 d7d6 b2b3 a7a6 c1b2 g8f6 d2d3 c5d4 g1f3 d4a7 e1g1 c8g4 h2h3 g4h5 d3d4 c6d4 f3d4 a7d4 g2b7 a8b8 b7g2 e8g8 f1e1 f6e4 ,e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 d7d6 h2h3 d8f6 c2c3 g8e7 d2d3 h7h6 c1e3 c8h3 g2h3 c5e3 f2e3 f6g6 g1f2 f7f5 f2e1 f5e4 d3e4 g6e4 c4d3 e4e3 d3e2 h8f8 b1d2 ,e2e4 e7e5 g1f3 f8c5 d2d4 e5d4 f3d4 b8c6 c2c3 d8f6 c1e3 c5d4 c3d4 g8e7 b1c3 f6d6 f1d3 d6b4 e1g1 b4b2 d1d2 b2a1 f1a1 c6b4 a1b1 a7a5 a2a3 b4d3 d2d3 a8a6 a3a4 h7h5 ,e2e4 e7e6 d2d4 d7d5 e4e5 c7c5 c2c3 b8c6 f1b5 d8b6 a2a4 c8d7 g1f3 a7a6 b5c6 d7c6 e1g1 c5d4 f3d4 g8e7 b2b4 e7g6 c1e3 b6c7 f2f4 f8e7 b1d2 e8g8 d2f3 a8c8 b4b5 a6b5 a4b5 ,e2e4 e7e6 d2d4 d7d5 b1c3 c7c5 g1f3 a7a6 f1d3 b8c6 e1g1 c5d4 c3e2 d5e4 d3e4 c6b4 e2d4 f7f5 c1g5 g8f6 e4d3 e6e5 f1e1 e5e4 g5f6 d8f6 c2c3 b4d3 d1d3 f8c5 f3d2 e8g8 d2e4 f5e4 ,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1c4 f6e4 c3e4 d7d5 c4d5 d8d5 e4c3 d5e6 e1g1 e6g6 f1e1 c8h3 g2g3 h3g4 f3e5 c6e5 e1e5 f8e7 d1e1 g6f6 b2b3 e8g8 c1b2 a8e8 c3d5 f6d6 d5e7 e8e7 e5e7 ,d2d4 d7d5 c1f4 d8d7 g1f3 g8f6 e2e3 e7e6 f1d3 f8d6 f3e5 d6e5 d4e5 f6e4 d3e4 d5e4 d1d7 c8d7 b1d2 e8g8 d2e4 d7c6 f2f3 c6e4 f3e4 c7c6 e1c1 b8a6 d1f1 g7g6 h2h4 a6c5 f4h6 f8e8 f1f4 a8d8 ,e2e4 e7e5 d2d3 g8f6 g1f3 d7d5 f3e5 d5e4 c1f4 e4d3 f1d3 f8d6 d1e2 e8g8 e1g1 d6e5 f4e5 f8e8 f2f4 c8g4 e2f2 b8c6 h2h3 g4h5 b1d2 c6e5 f4e5 e8e5 f2h4 d8d4 g1h1 h5g6 h4d4 e5d5 d4h4 g6d3 c2d3 ,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 e7e5 d4c6 b7c6 f1c4 g8f6 b1c3 f8e7 e1g1 e8g8 c1g5 d7d6 f1e1 c8b7 h2h3 d6d5 e4d5 c6d5 c3d5 b7d5 c4d5 f6d5 e1e5 e7g5 e5d5 d8f6 c2c3 a8d8 d5d8 f8d8 d1e1 g5h4 ,e2e4 e7e5 d1h5 g8f6 h5e5 f8e7 e5g5 e8g8 f1c4 f6e4 g5e3 e4d6 b2b3 f8e8 e3f3 e7f6 g1e2 f6a1 c1a3 a1f6 a3d6 c7d6 e1g1 b8a6 b1c3 a6c7 e2g3 d6d5 c4d3 d5d4 f3f5 d4c3 f5h7 g8f8 h7h8 f8e7 h8h7 c3d2 g3f5 ,e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 d2d3 d7d5 e4d5 d8d5 b5c4 d5d8 f3g5 c8e6 c4e6 f7e6 g5e6 d8e7 e6f8 h8f8 e1g1 a8d8 f1e1 e5e4 c1g5 e7e5 g5h4 e5b2 h4f6 b2a1 f6a1 e8f7 b1c3 c6e5 e1e4 f8e8 d1h5 f7g8 e4e5 e8e5 ,e2e4 e7e6 e4e5 c7c6 g1f3 g8h6 d2d4 b8a6 f3g5 d8a5 c1d2 a5c7 d1f3 h8g8 g5e4 h6f5 f1d3 f5d4 f3d1 h7h6 d2c3 d4f5 d1f3 g8h8 e4g3 f5d6 e5d6 c7d6 g3h5 h8h7 d3h7 d6d5 f3g3 a8b8 c3g7 f8d6 g3g4 d6b4 c2c3 b4a5 g7f6 ,d2d4 g8f6 g1f3 g7g6 c1f4 f8g7 e2e3 e8g8 b1c3 d7d6 f1e2 a7a6 h2h4 h7h5 e3e4 f8e8 d1d2 e7e5 f4h6 b7b6 h6g7 g8g7 e1c1 c7c5 f3g5 c5d4 c3d5 f6d5 e4d5 b6b5 h1h3 c8h3 g2h3 b8d7 d1g1 d7c5 e2h5 g6h5 g5e6 g7f6 e6d8 e8d8 ,g1f3 b8c6 b1c3 g8f6 h2h3 d7d5 d2d4 e7e5 d4e5 c6e5 b2b3 e5c6 c1b2 f8b4 a2a3 b4c3 b2c3 e8g8 e2e3 a7a6 f1d3 f8e8 e1g1 f6e4 c3b2 e4g5 f3h2 b7b5 d1h5 h7h6 f2f4 g5e4 h2g4 c8g4 h5g4 g7g6 f4f5 c6e5 g4f4 e5d3 f4h6 d3b2 f5g6 ,e2e4 e7e5 g1f3 d7d6 d2d4 e5d4 d1d4 c7c5 d4a4 c8d7 a4b3 b7b6 f1c4 d8e7 e1g1 b6b5 c4b5 d7b5 b3b5 b8d7 b1c3 g8f6 b5c6 a8b8 c1g5 h7h6 c3d5 e7e6 d5c7 e8e7 c7e6 e7e6 g5f6 d7f6 e4e5 f6d7 f1e1 d7b6 e5d6 e6f6 d6d7 f6f5 e1e5 f5f4 ,d2d4 d7d5 c2c4 c7c6 e2e3 g8f6 g1f3 c8g4 h2h3 g4h5 g2g4 h5g6 f1d3 g6d3 d1d3 e7e6 b1a3 f8e7 c1d2 f6e4 e1c1 e7a3 b2a3 e4f2 d3b1 d8c7 h1e1 f2d1 c1d1 e8g8 d1e2 b8d7 d2c3 d5c4 f3e5 d7e5 d4e5 a8d8 g4g5 b7b6 g5g6 f7g6 h3h4 f8f5 b1b2 ,d2d4 e7e6 e2e4 d7d5 e4e5 f7f6 e5f6 g8f6 c1g5 f8e7 g5f6 e7f6 d1g4 e6e5 f1b5 b8c6 b5c6 b7c6 g4d1 e8g8 g1f3 e5e4 f3e5 c8a6 e5c6 d8d6 c6e5 f6e5 d4e5 d6e5 b1c3 e4e3 f2e3 e5e3 d1e2 a6e2 c3d5 e3e5 c2c4 e2c4 e1d1 e5d5 d1c2 f8f2 c2c3 a8b8 ,d2d4 d7d5 e2e3 c7c5 a2a3 g8f6 d4c5 e7e6 b2b4 b7b6 f1b5 c8d7 b5d7 d8d7 c2c3 b6c5 b4c5 b8c6 a3a4 f8c5 c1a3 c5b6 g1f3 h7h6 e1g1 f6g4 h2h3 g4f6 d1d3 f6e4 b1d2 b6a5 d2b1 a7a6 f3d2 e4d2 b1d2 c6e5 d3d4 d7c7 d4c5 a8c8 c5d6 a5c3 a1c1 e5d3 c1c3 ,e2e4 e7e5 f1b5 c7c6 b5c4 d7d5 c4d3 d5e4 d3e4 g8f6 b1c3 f8b4 d1f3 b4c3 b2c3 b8d7 e4h7 f6h7 g1h3 h7g5 h3g5 d8g5 e1g1 g5f6 f3g3 f6g6 g3f3 g6c2 f3g4 g7g6 a2a4 d7c5 g4c4 c5d3 h2h3 d3c1 f1c1 c2f5 d2d4 f5e6 c4d3 e5d4 d3d4 e6d7 d4h8 e8e7 c1e1 e7d6 ,-152.0,c4b3,166,a7a5,-118,g5h4,198,g7f6,-185,c2c4,208,h8g8,-208,c2c4,233,c8g4,-265,b1d2,390,c7c6,-412,g1g2,428,b8d7,-403.0,d3d4,652.0,c5d4,812.0,f4e5,-643.0,b8d7,-848.0,g5e4,286.0,b5b4,-119.0,d1e2,1.0,c5e3,459.0,g2e4,256.0,e8c8,771.0,c3b5,42.0,c6d7,-18.0,d3c4,-771.0,g4e6,257.0,h1f1,-898.0,a8d8,-340.0,g2g3,886.0,e7e6,6676.0,h5e5,-1745.0,d5g5,1.0,d2g5,-448.0,e4f6,1.0,c6e4,1208.0,c7f7,-2.0,h1d1,-366.0,c7d6,1.0,h8e5
1,89,e2e4 e7e5 b1c3 d7d6 g1f3 b8c6 d2d4 f7f6 d4d5 c6e7 ,e2e4 e7e5 b1c3 d7d6 g1f3 b8c6 d2d4 f7f6 d4d5 c6e7 f1b5 ,e2e4 e7e5 b1c3 d7d6 g1f3 b8c6 d2d4 f7f6 d4d5 c6e7 f1b5 c8d7 ,e2e4 e7e5 b1c3 d7d6 g1f3 b8c6 d2d4 f7f6 d4d5 c6e7 f1b5 c8d7 b5d7 ,e2e4 e7e5 b1c3 d7d6 g1f3 b8c6 d2d4 f7f6 d4d5 c6e7 f1b5 c8d7 b5d7 d8d7 ,e2e4 e7e5 b1c3 d7d6 g1f3 b8c6 d2d4 f7f6 d4d5 c6e7 f1b5 c8d7 b5d7 d8d7 d1d3 ,e2e4 e7e5 b1c3 d7d6 g1f3 b8c6 d2d4 f7f6 d4d5 c6e7 f1b5 c8d7 b5d7 d8d7 d1d3 e8c8 ,e2e4 e7e5 b1c3 d7d6 g1f3 b8c6 d2d4 f7f6 d4d5 c6e7 f1b5 c8d7 b5d7 d8d7 d1d3 e8c8 c3b5 ,e2e4 e7e5 b1c3 d7d6 g1f3 b8c6 d2d4 f7f6 d4d5 c6e7 f1b5 c8d7 b5d7 d8d7 d1d3 e8c8 c3b5 f6f5 ,e2e4 e7e5 b1c3 d7d6 g1f3 b8c6 d2d4 f7f6 d4d5 c6e7 f1b5 c8d7 b5d7 d8d7 d1d3 e8c8 c3b5 f6f5 e4f5 ,e2e4 e7e5 b1c3 d7d6 g1f3 b8c6 d2d4 f7f6 d4d5 c6e7 f1b5 c8d7 b5d7 d8d7 d1d3 e8c8 c3b5 f6f5 e4f5 e7f5 ,e2e4 e7e5 b1c3 d7d6 g1f3 b8c6 d2d4 f7f6 d4d5 c6e7 f1b5 c8d7 b5d7 d8d7 d1d3 e8c8 c3b5 f6f5 e4f5 e7f5 b5a7 ,e2e4 e7e5 b1c3 d7d6 g1f3 b8c6 d2d4 f7f6 d4d5 c6e7 f1b5 c8d7 b5d7 d8d7 d1d3 e8c8 c3b5 f6f5 e4f5 e7f5 b5a7 c8b8 ,e2e4 c7c5 f1c4 b8c6 d1h5 g7g6 h5c5 d7d6 c4f7 e8f7 c5c4 e7e6 d2d4 d6d5 e4d5 e6d5 c4b3 c6d4 b3c3 d8h4 g2g3 h4e4 c1e3 ,e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 e5d4 e1g1 f6e4 f1e1 d7d5 c4d5 d8d5 b1c3 d5a5 c3e4 c8e6 c1g5 a5f5 f3h4 f5d5 g5f6 d5b5 ,e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 e5d4 e1g1 f6e4 f1e1 d7d5 c4d5 d8d5 b1c3 d5a5 c3e4 c8e6 c1g5 a5f5 f3h4 f5d5 g5f6 d5b5 f6d4 ,e2e4 e7e5 g1f3 b8c6 f1b5 g8e7 e1g1 a7a6 b5c6 e7c6 d2d3 h7h6 c1e3 d7d6 b1c3 c8g4 c3d5 c6e7 d5e7 f8e7 e3c1 d8d7 c1d2 e8c8 d2a5 g7g5 ,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g7g6 f1c4 f8g7 e1g1 g8f6 f1e1 f6e4 e1e4 d6d5 c4b5 b8c6 b5c6 b7c6 e4f4 e7e5 d4c6 d8c7 d1d5 e5f4 c2c3 ,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g7g6 f1c4 f8g7 e1g1 g8f6 f1e1 f6e4 e1e4 d6d5 c4b5 b8c6 b5c6 b7c6 e4f4 e7e5 d4c6 d8c7 d1d5 e5f4 c2c3 e8g8 ,d2d4 d7d5 c1f4 d8d7 g1f3 g8f6 e2e3 e7e6 f1d3 f8d6 f3e5 d6e5 d4e5 f6e4 d3e4 d5e4 d1d7 c8d7 b1d2 e8g8 d2e4 d7c6 f2f3 c6e4 f3e4 c7c6 e1c1 b8a6 d1f1 ,e2e4 e7e5 g1f3 d7d5 d2d4 e5d4 f3d4 d5e4 b1c3 f8c5 c1e3 b8c6 f1b5 a7a6 b5c6 b7c6 e1g1 c5d4 e3d4 g8f6 f1e1 c8f5 h2h3 e8g8 d4f6 d8f6 c3e4 f5e4 e1e4 f6b2 ,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 e7e5 d4c6 b7c6 f1c4 g8f6 b1c3 f8e7 e1g1 e8g8 c1g5 d7d6 f1e1 c8b7 h2h3 d6d5 e4d5 c6d5 c3d5 b7d5 c4d5 f6d5 e1e5 e7g5 e5d5 ,e2e4 g8f6 e4e5 f6d5 c2c4 d5b6 a2a4 g7g6 a4a5 b6c4 f1c4 f8g7 f2f4 e8g8 b2b4 b8c6 c1a3 d7d6 e5d6 e7d6 g1e2 d8e7 e1g1 c6d4 e2d4 g7d4 g1h1 b7b6 f1e1 e7h4 a1a2 d4f2 ,e2e4 e7e5 d1h5 g8f6 h5e5 f8e7 e5g5 e8g8 f1c4 f6e4 g5e3 e4d6 b2b3 f8e8 e3f3 e7f6 g1e2 f6a1 c1a3 a1f6 a3d6 c7d6 e1g1 b8a6 b1c3 a6c7 e2g3 d6d5 c4d3 d5d4 f3f5 d4c3 f5h7 ,e2e4 e7e5 g1f3 f8e7 f1c4 g8h6 f3e5 e8g8 d2d3 d7d6 c1h6 g7h6 e5f7 f8f7 d1f3 d8f8 c4f7 f8f7 f3g3 g8f8 b1d2 b8c6 e1c1 c6b4 b2b3 b4a2 c1b2 a2b4 h1e1 e7f6 c2c3 c8e6 e1e3 e6b3 ,e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 b7b5 a4b3 f8e7 b1c3 d7d6 f3g5 e8g8 d2d3 h7h6 g5f3 c6a5 b3d5 c7c6 d5b3 c8b7 d3d4 a5b3 a2b3 d8c7 d4e5 d6e5 c1e3 c6c5 c3d5 f6d5 e4d5 ,e2e3 e7e5 d2d3 d7d5 f1e2 g8f6 c1d2 b8c6 g1f3 c8g4 b1c3 d5d4 e3d4 g4f3 e2f3 c6d4 f3b7 a8b8 b7f3 f8b4 a2a3 b4c3 d2c3 e8g8 f3c6 d4c6 e1g1 c6d4 g1h1 e5e4 d3e4 f6e4 c3d4 f7f5 f1g1 d8f6 ,e2e4 e7e5 d2d4 e5d4 d1d4 g8f6 b1c3 b8c6 d4d1 f8b4 c1g5 b4c3 b2c3 h7h6 g5f6 d8f6 c3c4 f6c3 d1d2 c3a1 d2d1 a1a2 g1f3 d7d6 f1d3 c8g4 e1g1 c6d4 h2h3 d4f3 g2f3 g4h3 f1e1 h3e6 f3f4 e6c4 d3c4 ,g1f3 b7b6 d2d4 c8b7 b1c3 d7d5 c1f4 g8f6 e2e3 b8d7 f1d3 e7e6 e1g1 f8d6 c3b5 d6f4 e3f4 a7a6 b5c3 c7c5 d4c5 b6c5 f3e5 c5c4 d3e2 e8g8 e5d7 d8d7 b2b3 d5d4 c3a4 c4c3 a4b6 d7d6 b6a8 b7a8 d1d3 d6d5 ,d2d4 g8f6 c2c4 d7d5 b1c3 d5c4 g1f3 b8c6 e2e3 c8g4 f1c4 g4f3 d1f3 e7e6 e1g1 f8d6 f1d1 e8g8 e3e4 e6e5 d4e5 c6e5 f3e2 f6g4 h2h3 g4f6 c1f4 e5g6 f4d6 c7d6 c3b5 f6e8 b5d6 d8b6 d6f7 g6f4 e2f3 e8d6 f7d6 ,e2e4 c7c5 c2c4 g7g6 g1f3 f8g7 b1c3 b8a6 e4e5 d7d6 d1e2 d8a5 e5d6 c8g4 c3d5 a5d8 d2d3 d8d6 d5f4 g6g5 h2h3 g4f5 f3g5 f5d3 f4d3 a8d8 c1f4 e7e5 a1d1 g8f6 f4e5 d6e7 h3h4 a6b4 h1h3 b4a2 h3e3 a2b4 e5f6 g7f6 ,c2c3 g7g6 d2d4 f8g7 e2e3 g8f6 d1d3 e8g8 g1f3 b8c6 g2g3 b7b5 f1h3 b5b4 f3e5 c8b7 e5f7 f8f7 e1g1 b4c3 b1c3 e7e6 c3e4 c6b4 d3c3 f6e4 c3b4 a8b8 b4a4 e4g5 h3g4 h7h5 a4a7 h5g4 f1d1 g5h3 g1f1 d8f6 a7b8 g8h7 b8b7 ,e2e4 d7d5 e4d5 d8d5 b1c3 d5d8 f2f4 b8c6 g1f3 f7f5 f1b5 c8d7 e1g1 g8f6 d2d4 a7a6 b5c4 c6a5 c4d3 d7c6 f3e5 c6e4 d3e4 f6e4 c1e3 a5c4 e5c4 e4c3 b2c3 e7e6 c4e5 d8d5 d1h5 e8e7 h5f7 e7d8 a1b1 b7b6 c3c4 d5e4 f1e1 e4c2 ,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5c4 f6e4 d1e2 d8e7 d2d3 e4f6 b1c3 b8c6 c1g5 c6d4 g5f6 d4c2 e1d1 e7e2 f1e2 c2a1 f6h4 c8e6 c3b5 a8c8 b5a7 c8a8 a7b5 e8d7 d1d2 a8a2 h1b1 a1b3 d2c3 b3c5 c3b4 d6d5 c4e5 d7c8 b2b3 c5e4 b5d6 ,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 e7e6 d4c6 b7c6 b1c3 c8b7 f1d3 g8f6 h2h3 f8b4 c1d2 d8c7 a2a3 b4e7 e1g1 e8g8 f1e1 a8b8 c3e2 c6c5 d2f4 e7d6 e4e5 d6e5 f4e5 c7e5 b2b3 e5g5 e2g3 d7d5 d3b5 d5d4 f2f3 g5g3 a3a4 f6h5 d1d3 h5f4 ,e2e4 e7e5 c2c3 b8c6 d2d3 g8f6 f2f3 f8c5 g1e2 d7d6 e2g3 g7g6 b2b4 c5b6 b1a3 c8e6 c1g5 c6d4 d1a4 e6d7 a4d1 e8g8 g3e2 h7h6 f3f4 h6g5 c3d4 b6d4 e2d4 e5f4 d4f3 d7g4 d1b3 d6d5 e4d5 d8d5 b3d5 f6d5 f3g5 a8e8 f1e2 e8e2 e1f1 d5e3 f1g1 ,d2d4 g8f6 b1c3 g7g6 e2e4 d7d6 f1b5 b8c6 d4d5 a7a6 b5c6 b7c6 d5c6 f8g7 c1g5 e8g8 g1f3 a6a5 e1g1 a8a6 e4e5 f6g4 e5d6 c7d6 f1e1 f7f6 g5f4 d8b6 c3d5 b6f2 g1h1 g8f7 f4g3 f2a7 e1e7 a7e7 d5e7 f7e7 d1e2 e7f7 g3d6 f8d8 e2e7 f7g8 e7d8 g7f8 ,e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4d5 b4c3 b2c3 e6d5 f1d3 g8f6 c1a3 b8c6 g1f3 c6e7 d1e2 c8e6 a1b1 a8b8 f3g5 d8d7 e1g1 e8g8 f1e1 f8e8 g5e6 e7c6 d3f5 c6d8 e2f3 d8e6 e1e5 g7g6 f5e6 e8e6 b1e1 b8e8 a3c1 f6e4 c1h6 e6e5 e1e4 e5e4 h2h4 e4h4 h6g5 ,nan,140.0,h1g1,-111,c8d7,119,d1d3,-102,d8d7,117,c1e3,-99,h7h6,176,a2a4,-71,f6f5,69,f3g5,76,e5e4,178,f3g5,-211,c8b8,187.0,a7c6,1382.0,f8b4,-35.0,c2c4,237.0,e8c8,-144.0,d3d4,602.0,e8g8,-594.0,b1a3,-54.0,a6c5,-21.0,d1d4,424.0,d8f6,147.0,e1e2,92.0,g8f8,405.0,d2b3,280.0,f7f5,232.0,g1e1,980.0,a2c4,173.0,e2f3,-898.0,g8h8,1125.0,d3c5,1.0,f6f2,1.0,f7d7,2.0,f8d6,-1005.0,d3f1,1.0,e2g2,1.0,d8f8,1.0,e8e1,,nan
